Index,timestamp (s),Mg,Al,Si,Ca,47Ti,48Ti,49Ti,V,Cr,Mn,Fe,Ni,Co,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Ag,Cd,Sn,Sb,Ba,Ce,Pr,Sm,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Pb,Bi,Th,U
11232,88.0204292615326,,,,,,,,,,,3.62591284196153e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,88.1142879817181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11234,88.1362600725505,,,,,,,,,,,2.60674042307129e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,88.2242265160133,,,,,,1.14267787798224e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11236,88.2484040506096,,,,,,,,,,,3.6444820454157e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11237,88.348183207566,,6.80024564357205e-15,,,,,,,,,2.775001133131e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11238,88.3721546618106,,,,,,,,,,,1.33491450574103e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11239,88.4002152963674,,,,,,,,,,,6.85752495548678e-15,,,3.77134572755881e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11240,88.6362046057892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16335550494402e-16,,,,,,,,,,,,,,,,,,
11241,88.670130637023,,,,,,,,,,,8.97646644769244e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11242,88.7001291948872,,,,,,,,,,,1.24514065253722e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11243,88.7222126459096,,,,,,3.26951587998677e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11244,88.8501288108865,,,,,,2.01653840351188e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11245,88.8601217879412,,,,,,,,,,,8.01802306670533e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11246,88.8941348593235,,,,,,,,,,,5.83656141358333e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11247,89.008228707377,,,,,,,,,,,3.10231210164081e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11248,89.0181384842897,,,,,,,,,,,7.61723754339538e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11249,89.0240776944259,,,,,,,,,,,8.96247208021571e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11250,89.0903468208586,,1.68730639737121e-14,,,,7.66097006782515e-16,,,,,7.96633347554462e-15,,,6.63853780662906e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251,89.1722208805903,,,,,,,,,,,9.61271899748807e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252,89.2343137865622,,,,,,,,,,,1.05152769009586e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11253,89.2560605970101,,,,,,7.22376845026843e-15,6.52095680690727e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11254,89.2800661846463,,,,,,,,,,,4.08949017752253e-15,,1.76120375406963e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11255,89.2880772916519,,,,,,,,,,,1.60135157415365e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11256,89.3441025606017,,,,,,,,,,,,,,,,,,,,,,9.99581810303003e-17,,,,,,,,,,,,,,,,,,,,,,,,,
11257,89.3660563047361,,,,,,,,,,,1.05063285625095e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11258,89.4181046068985,,,,,,,,,,,1.20216330266304e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11259,89.4360758375694,,,,,,,,,,,1.76919007837665e-15,,,3.33900515986899e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260,89.5181670710051,,,,,,,,,,,1.47359633461654e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261,89.5621057059937,,,,,,,,,,,1.94069999764836e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11262,89.6280936586132,,,,,,,,,,,2.84595050233778e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11263,89.6400288256492,,,,,,,,,,,5.29004139669749e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264,89.8061270291235,,,,,,,,,,,9.2200679907239e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11265,89.8501164375321,,,,,,,,,,,1.75081175349494e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11266,89.8920074956928,9.75775038987387e-15,4.03169780188038e-14,,,,,,,,,5.93904466145907e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11267,89.900040789403,,,,,,,,,,,1.10783405986269e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11268,89.9640080452404,,6.29110843987979e-15,,,,,,,,,4.14284293368652e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11269,90.0100015104026,,,,,,,,,,,2.67991197280666e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11270,90.0321882149346,,,,,,,,,,,9.26334924758356e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11271,90.1520715128687,,,,,,,,,,,3.17512897658127e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11272,90.1680194867533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.97683958921184e-17,,,,,,,,,,,,,,,,,,
11273,90.1900308309859,,,,,,,,,,,1.07956897309733e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11274,90.2023717587145,,,,,,,,,,,1.07572710339669e-13,6.25466691483525e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11275,90.2101366786333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38578921652892e-16,,,,,,,,,,,,,
11276,90.2300701526531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38550365164512e-16,,,,,,,
11277,90.2740036676329,,,,,,,,,,,1.2093199796065e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11278,90.2882249185705,,,,,,,,,,,1.46733050388633e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11279,90.3139956292192,,,,,,,,,,,1.0079822655044e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11280,90.3379952435119,,,,,,,,,,,1.41513186293315e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11281,90.3560223676115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22294053589953e-17,,,,,,,,,,
11282,90.3760352017667,,,,,,,,,,,7.62499316056342e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11283,90.4200531968908,,,,,,,,,,,9.83662165329702e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284,90.4459139343598,,,,,,,,,,,7.82908593662457e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11058278618532e-16,,,
11285,90.4779028956209,,,,,,,,,,,2.14605192385179e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11286,90.521967397491,,,,,,,,,,,4.1201634912076e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11287,90.5279424476884,,,,,,,,,,,3.97317202918617e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11288,90.553940998726,,,,,,,,,,,6.17674974265381e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11289,90.662011156499,,,,,,,,,,,1.24623305179536e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11290,90.788168171807,,1.09541483755361e-14,,,,9.31726193082126e-16,,,,,1.00357399525231e-15,,,,,,,,,,,,,,,,,2.70059849460249e-16,,,,,,,,,,,,,,,,,,,
11291,90.810653116848,,,,,,,,,,,7.20806302266271e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11292,90.8361034002831,,,,,,,,,,,3.34164422419504e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11293,90.8760288017558,,,,,,,,,,,4.1360906912883e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11294,90.9999150931884,,,,,,,,,,,3.76503253345571e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11295,91.0099080702431,,,,,,,,,,,,,,,,,,1.1393844134646e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11296,91.0238984941201,,,,,,,,,,,1.41967193697556e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11297,91.0278989276142,,,,,,,,,,,1.19834960033711e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11298,91.0859564133656,,,,,,,,,,,4.72684752279387e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11299,91.1039297773735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32944248712126e-16,,,,,,,,,,,,,,,,,,
11300,91.1858204771336,,,,,,3.55452411209976e-15,,,,,4.08996458583342e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11301,91.2139647384998,,,,,,,,,,,,,,,,,,,,2.44002513919572e-16,,,,,,,,,5.07151542128332e-15,7.45435788193147e-16,4.86418765761617e-16,1.98261284009356e-16,7.11702124745899e-17,,,,,,,,,,,1.20996469147982e-16,,3.75876849751012e-16,
11302,91.3458749369599,,,,,,,,,,,4.34992627690018e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11303,91.3820025719511,,,,,,,,,,,9.87735560670227e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11304,91.3899850922412,,1.28116617418686e-14,,,,,,,,,1.02249419992317e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11305,91.4719150454017,,,,,,,,,,,1.90092005181858e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11306,91.4958690062831,,,,,,,,,,,1.27573227703014e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11307,91.5318626677123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40433144795781e-16,9.48849056188299e-17,,,,,,,,,,,,,,,,,
11308,91.5498257917027,,,,,,,,,,,1.75983758512128e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11309,91.5538129985075,,,,,,7.70678930424217e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11310,91.5658697657511,,,,,,,,,,,2.42947207404841e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11311,91.5838751298135,,,-5.03509061666739e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11312,91.6177973210408,,,,,,,,,,,9.32591882834544e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11313,91.6720711203347,,,,,,,,,,,1.43161118733788e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11314,91.7120784419472,,,,,,,,,,,1.35883126895474e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11315,91.7222706726753,,,,,,,,,,,3.71570124591314e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11316,91.7679343239412,,,,,,,,,,,2.9692348028202e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11317,91.835896893264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33620541022391e-16,,,,,,,,,
11318,91.8759409082725,,,,,,,,,,,3.09860647584298e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11319,91.9877810991464,,,,,,,,,,,1.33195112443172e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11320,92.0577545519011,,,,,,,,,,,8.22993042180146e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11321,92.0697767590857,,5.58255707823752e-15,,,,,,,,,2.27301864531235e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11322,92.1237540245402,,2.74160989050713e-14,,,,,,,3.48780694299442e-16,,3.13490109897889e-14,,,,,,,,,,,,,,,,,1.09858012642962e-16,,,,,,,,,,,,,,,,,,,
11323,92.1297623547944,,,,,,,,,,,2.23259223661907e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11324,92.1837767403123,,,,,,,,,,,2.34520190880188e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11325,92.1937855040606,,,,,,,,,,,8.81596156790596e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11326,92.2277849220863,,1.11287662855803e-14,,,,,,,,,6.52818521065413e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11327,92.2337813056534,,,,,,,,,,,3.04101563809687e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11328,92.2378295258957,,,,,,,,,,,6.07211763371556e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11329,92.2877560111036,,,,,,,,,,,6.46882799793865e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11330,92.3019149686016,,,,,,,,,,,2.67961652013918e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11331,92.3337545962745,,,,,,,,,,,7.68846993334744e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11332,92.4637076713944,,,,,,,,,,,2.0364536084735e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11333,92.4717874718506,,8.01540157662646e-15,,,,,,,,,8.85836082433737e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11334,92.50974806997,,,,,,,,,,,4.27770369931622e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11335,92.5197611003923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47465712750553e-16,,,,,,,,,,,,,,,,,,
11336,92.5297775441537,,,,,,,,,,,1.38858190809317e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11337,92.5877176963715,,,,,,,,,,,1.27576138573134e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11338,92.5937012799169,,,,,,,,,,,1.95108896453603e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11339,92.6577295491918,,,,,,,,,,,1.22535241246799e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11340,92.6717088797165,,8.30765182930817e-15,,,,1.21776011930124e-15,,,,,7.19094055330269e-15,,,3.68678809361212e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11341,92.717723251581,,1.32819531535638e-14,,,,,,,,,9.77253768082747e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11342,92.7816580806965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2625814342324e-17,,,,,,
11343,92.7897071611002,,,,,,,,,,,6.7780162817244e-14,3.96177200310148e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11344,92.8638278209328,,,,,,,,,,,7.93441713285524e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11345,92.877701764611,,,,,,,,,,,4.02468870720107e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11346,92.8878624219519,,2.18380988922777e-14,,,,,,,,,4.21111232589399e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11347,92.9059586661695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06489212284951e-16,,,,,,,,,,,,,,,,,,
11348,93.0737733525732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11349,93.1296881146677,,,,,,,,,,,1.10024548250927e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11350,93.2216729116551,,,-5.35373169401621e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11351,93.2336699454634,,,,,,,,,,,1.27143474999762e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352,93.3136513086316,,,,,,,,,,,1.52884871838084e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11353,93.5097254565981,,,,,,,,,,,1.29337423711335e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11354,93.5157525602177,,5.82200285386784e-15,,,,,,,,,7.87223649008686e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11355,93.5457481314102,,,,,,,,,,,1.1499025439792e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11356,93.5796417359219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11357,93.6357382583266,,,,,,,,,,,1.49930268510824e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11358,93.7135973778729,,,,,,,,,,,1.39148274528686e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11359,93.8335719826295,,,,,,,,,,,1.39398518231692e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360,93.8576321836923,,1.05839980856066e-14,,,,,,,,,3.12041893706958e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11361,93.8696727375748,,,,,,,,,,,1.97861015898647e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11362,93.9436645438542,,,,,,,,,,,1.2138251035474e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363,93.9518091977544,,,,,,,,,,,2.13252177830524e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11364,93.9757550519553,,,,,,,,,,,3.41465243301724e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365,94.0676050220459,,,,,,,,,,,1.37704235053538e-14,,,,,,,,,,,,,,,,,,8.44869474439161e-17,,,,,,,,,,,,,,,,,,
11366,94.1055848201981,,,,,,,,,,,1.32411491258398e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11367,94.1116289905135,,,,,,,,,,,4.55387031876402e-15,,,,,,,,,,,,,,,,,,,,,,4.95559721296701e-17,,,,,,,1.47534181916718e-16,,,,,,,
11368,94.127613657794,,,,,,,,,,,1.40226373503959e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369,94.1575456555446,,,,,,,,,,,9.4060769929161e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370,94.1935794237089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11371,94.2175931180256,,,,,,9.09993093762487e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372,94.2675481899489,,,,,,,,,,,3.95061842623417e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373,94.3516102000814,,5.7050412762049e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11374,94.4736251283202,,7.60907455507315e-15,,,,,,,,,3.39918020168574e-15,,,3.48292036996548e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11375,94.5675440086084,,,,,,,,,,,1.53434567691409e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11376,94.5975570731641,,,,,,,,,,,1.19000359847611e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11377,94.6734983227705,,,,,,,,,,,2.08424138247604e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11378,94.7014966638876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11379,94.7595251362562,,,,,,,,,,,6.269083175113e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11380,94.7895556941751,,,,,,,,,,,3.65470233463706e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11381,94.8375024426708,,,,,,,,,,,1.21419077565699e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11382,94.9014735385148,,,,,,,,,,,1.44386489484796e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11383,94.9215081327072,,,,,,,,,,,1.05729647585217e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11384,94.9755037448597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.82058801307657e-17,,,,,,,,,,,,,,,,,,
11385,95.065474245076,,,,,,,,,,,1.64140218726111e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11386,95.073506258784,,,,,,,,,,,3.76693203483832e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11387,95.1155829172615,,,,,,,,,,,6.36702239515794e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388,95.1414940014831,,,,,,,,,,,8.92127585133852e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11389,95.1594707788301,,,,,,,,,,,1.45318870288439e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11390,95.1634575589676,,6.92578559235235e-15,,,,,,,,,1.05767194543949e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391,95.3094878881927,,,,,,,,,,,1.08877900289565e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392,95.3254337287402,,,,,,,,,,,5.27093639299487e-15,3.67612823369359e-16,,3.93038836325619e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11393,95.385419324449,,,,,,,,,,,,,,,,,9.0318670931729e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11394,95.3914383213881,,6.35759543205419e-15,,,,1.31208504110406e-15,,,,,3.20451681717798e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11395,95.5514522478118,,,,,,,,,,,8.0251043502422e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396,95.5674898218493,,,,,,,,,,,1.94369503872463e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11397,95.575510742205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48947834538653e-17,,,,,,,,
11398,95.6474029182343,,1.36116188690421e-14,,,,1.57684329305659e-15,,,,,1.54290825618942e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399,95.7594240160837,,,,,,,,,,,6.6309792967652e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11400,95.7734144399606,,,,,,,,5.79346664042524e-16,,,5.96968857211294e-14,5.71658403266275e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40744790235006e-16,,,,,
11401,95.8653996636154,,,,,,,,,,,2.35145900511782e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402,95.8874186878612,,,,,,,,,,3.51335896045607e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11403,95.9314051095981,,,,,,2.8584919738219e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11404,95.9854194951159,,1.06198807234509e-14,,,,,,,,,4.58765411322308e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11405,96.0213470230989,,,,,,,,,,,4.93097213071781e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406,96.1094150134016,,,,,,,,,,,7.62237248292261e-16,,,,,,,,,,,,,,,,,9.50634080016706e-17,,,,,,,,,,,,,,,,,,,
11407,96.17338866925,,,,,,,,,,,7.39269846272864e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408,96.1893665098522,,,,,,,,,,,1.03007806244665e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409,96.2593378292699,,,,,,,,,,3.73103494166595e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11410,96.2893432138124,,,,,,,,,,,1.46556406496427e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11411,96.2973479208071,,,,,,,,,,,6.04276527058626e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11412,96.3153601115479,,6.88647165350323e-15,,,,,,,,,3.88621471437945e-15,,,,,,,,,,,,,,,,,1.11318631842948e-16,,,,,,,,,,,,,,,,,,,
11413,96.3993495882233,,,,,,,,,,,1.01774715046218e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11414,96.4293613727767,,,,,,,,,,,8.74275358331031e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11415,96.4553262170901,,,,,,,,,,,7.69738689067651e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11416,96.4933311886186,,,,,,,,,,,8.47430342983684e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11417,96.5593950880343,,,,,,,,,,,1.48634210423852e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11418,96.5653449648554,,,,,,,,,,,1.51795956675873e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11419,96.6553376517763,,7.44836776569308e-14,,,,3.83904615703361e-15,1.15185369024371e-14,,,,3.42341298181954e-14,4.09422505579261e-16,,,,,,,,,,,,,,,,9.53534793833479e-17,1.62087414127498e-16,,,,,,,,,,,,,,,,,,
11420,96.67931251936,,,,,,,,,,,9.54865865508825e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11421,96.7393322484604,,,,,,,,,,,9.85290315232813e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11422,96.8113042112925,,,,,,3.17991014881564e-15,,,,,4.50294431330815e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11423,96.8153037914518,,,,,,,,,,,1.97258222549147e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11424,96.8252775684737,,,,,,,,,,,1.37155186266822e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11425,96.8952979546418,,,,,,,,,,,7.40097050120985e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
